Vernier Format 2
Untitled.cmbl 06/12/2023 09:06:37 ,
Latest
Wavelength	Intensity
λ	I
nm	rel

380	0,001
381	0,00108373449419
382	0,00117785630153
383	0,00115270634491
384	0,0013832476139
385	0,0013371393601
386	0,00141258922995
387	0,00139582259221
388	0,00144612250544
389	0,00147965578093
390	0,00145869748375
391	0,00140420591108
392	0,00156348896965
393	0,00167247211499
394	0,00146288914318
395	0,00163055552063
396	0,00167247211499
397	0,00186528844904
398	0,00327368601956
399	0,00247727072671
400	0,00213355465295
401	0,00228445439265
402	0,00282937011934
403	0,0078006782105
404	0,158943534156
405	0,0413465286772
406	0,0044641172994
407	0,0180870104666
408	0,0130402525056
409	0,00287967003257
410	0,00184471121181
411	0,00196169661607
412	0,00204133814536
413	0,00214193797182
414	0,0018485218113
415	0,00220062120393
416	0,00194073831889
417	0,0018485218113
418	0,00189043840566
419	0,00188205508679
420	0,00177307194145
421	0,00196588827551
422	0,00197427159438
423	0,00179822189807
424	0,00182337185468
425	0,00189882172453
426	0,00204972146423
427	0,00213774631239
428	0,00248565404558
429	0,00285452007595
430	0,00316889453366
431	0,00361740209331
432	0,00364255204993
433	0,00443896734278
434	0,0144486500761
435	0,434796641642
436	0,316172679602
437	0,00886535970725
438	0,00360063545557
439	0,00337009418659
440	0,00275392024949
441	0,0025108040022
442	0,00223415447942
443	0,00201199652931
444	0,00213355465295
445	0,00224253779829
446	0,00217547124731
447	0,0019072050434
448	0,00217547124731
449	0,00210002137746
450	0,00215870460957
451	0,00209163805859
452	0,00165570547724
453	0,00159702224514
454	0,00159702224514
455	0,00162217220175
456	0,0013832476139
457	0,00152995569416
458	0,00160540556401
459	0,00168923875273
460	0,00158444726683
461	0,00152157237529
462	0,00166408879611
463	0,00201199652931
464	0,00175630530371
465	0,00142097254882
466	0,00153833901303
467	0,00163474718006
468	0,00178145526032
469	0,00164732215837
470	0,00145869748375
471	0,00137067263559
472	0,0015467223319
473	0,00151318905642
474	0,0013832476139
475	0,00137143475549
476	0,00142935586769
477	0,00118204796097
478	0,00160540556401
479	0,00135390599785
480	0,00145450582431
481	0,00167247211499
482	0,00149642241867
483	0,00149642241867
484	0,00106048983732
485	0,00121977289589
486	0,00144612250544
487	0,00147127246206
488	0,00149642241867
489	0,00164732215837
490	0,00132113484225
491	0,00460663372022
492	0,00427549262478
493	0,00210002137746
494	0,00138743927333
495	0,00124492285251
496	0,00129522276574
497	0,00139582259221
498	0,00129522276574
499	0,00153833901303
500	0,00172277202822
501	0,00133485300041
502	0,00114432302604
503	0,00132037272236
504	0,00128264778743
505	0,00141258922995
506	0,00155510565078
507	0,00128683944687
508	0,00152157237529
509	0,00161378888288
510	0,00135390599785
511	0,00159702224514
512	0,00132037272236
513	0,00142935586769
514	0,00150480573754
515	0,00147127246206
516	0,00164732215837
517	0,00144231190595
518	0,00125330617138
519	0,00130360608461
520	0,00150480573754
521	0,00152157237529
522	0,00165570547724
523	0,00161378888288
524	0,00149642241867
525	0,00163474718006
526	0,00183175517356
527	0,00173953866596
528	0,00170600539047
529	0,00191139670284
530	0,00189043840566
531	0,00186528844904
532	0,00194073831889
533	0,00204972146423
534	0,00213774631239
535	0,00207715778054
536	0,0023599042625
537	0,00238505421911
538	0,00255272059656
539	0,00249403736445
540	0,00316470287422
541	0,00527729922999
542	0,00531921582435
543	0,0058473649133
544	0,00876475988079
545	0,518554380494
546	0,948333605791
547	0,313921758485
548	0,119214986021
549	0,0135684015945
550	0,00513478280917
551	0,00347488567249
552	0,00299284483734
553	0,00269523701738
554	0,00240182085686
555	0,00247727072671
556	0,00221738784167
557	0,00222577116054
558	0,00216708792844
559	0,00176468862258
560	0,00158025560739
561	0,00151318905642
562	0,00176049696314
563	0,00167247211499
564	0,00163055552063
565	0,00181498853581
566	0,00178145526032
567	0,00192397168115
568	0,0019072050434
569	0,0016389388395
570	0,00187367176792
571	0,00180660521694
572	0,00191139670284
573	0,00203295482649
574	0,00236828758137
575	0,00298026985903
576	0,101224383721
577	0,128545619925
578	0,11335085447
579	0,175919754872
580	0,0498011057598
581	0,0173157451303
582	0,00417908445775
583	0,0021503212907
584	0,00201618818874
585	0,00153833901303
586	0,0015467223319
587	0,00143773918657
588	0,00118281008086
589	0,00106887315619
590	0,00128683944687
591	0,00138743927333
592	0,00142935586769
593	0,0013371393601
594	0,0011862396204
595	0,00111917306943
596	0,00101857324296
597	0,00125330617138
598	0,001
599	0,00101857324296
600	0,00137067263559
601	0,00133294770067
602	0,001278456128
603	0,00121138957702
604	0,00100180660522
605	0,00117785630153
606	0,00131198940348
607	0,00172277202822
608	0,00132037272236
609	0,00106887315619
610	0,0011275563883
611	0,00125825995071
612	0,00127083492902
613	0,00103533988071
614	0,00129522276574
615	0,001
616	0,001
617	0,00111917306943
618	0,00114508514594
619	0,001
620	0,001
621	0,00120300625815
622	0,00135809765728
623	0,00121634335635
624	0,001278456128
625	0,00109402311281
626	0,00103305352101
627	0,00103533988071
628	0,00115270634491
629	0,001
630	0,00276230356836
631	0,00113593970717
632	0,00116642450307
633	0,001
634	0,0010383883603
635	0,001
636	0,001
637	0,001
638	0,00110240643168
639	0,00117252146225
640	0,001
641	0,001
642	0,001
643	0,0011862396204
644	0,001
645	0,001
646	0,001
647	0,001
648	0,001
649	0,00133370982056
650	0,001
651	0,001
652	0,00110240643168
653	0,0010368641205
654	0,00126664326959
655	0,00104372319958
656	0,001
657	0,001
658	0,001
659	0,001
660	0,001
661	0,001
662	0,001
663	0,001
664	0,001
665	0,00106048983732
666	0,001
667	0,00100599826465
668	0,001
669	0,001
670	0,00110621703117
671	0,00117785630153
672	0,00117785630153
673	0,00123653953364
674	0,001
675	0,00109592841255
676	0,001
677	0,00116947298266
678	0,001
679	0,001
680	0,001
681	0,001
682	0,001
683	0,001
684	0,001
685	0,001
686	0,001
687	0,001
688	0,001
689	0,001
690	0,00141258922995
691	0,00179822189807
692	0,00124149331297
693	0,001
694	0,001
695	0,001
696	0,00185690513017
697	0,00188624674622
698	0,00114432302604
699	0,00113593970717
700	0,00117861842143
701	0,00103533988071
702	0,001
703	0,001
704	0,001
705	0,00101095204399
706	0,0015467223319
707	0,00171438870935
708	0,00189043840566
709	0,00106887315619
710	0,001
711	0,00105401181819
712	0,00109402311281
713	0,00100180660522
714	0,00106887315619
715	0,00111917306943
716	0,00110240643168
717	0,001
718	0,001
719	0,00117175934235
720	0,00111917306943
721	0,00121443805661
722	0,001
723	0,001
724	0,001
725	0,001
726	0,00115270634491
727	0,00128912580656
728	0,00104982015876
729	0,001
730	0,001
731	0,001
732	0,001
733	0,001
734	0,001
735	0,00105210651845
736	0,001
737	0,00101857324296
738	0,0025694872343
739	0,00175630530371
740	0,00137067263559
741	0,00116947298266
742	0,001
743	0,00119652823902
744	0,001
745	0,0011862396204
746	0,00109402311281
747	0,001
748	0,00111993518932
749	0,00121977289589
750	0,00218385456618
